Offer SKU;Product SKU;Category code;Category label;Product;Offer state;Price;Original price;Quantity;Alert threshold;Logistic Class;Activated;Available Start Date;Available End Date;Discount price;Discount Start Date;Discount End Date;EAN;Inactivity reason;Fulfillment center code
0003177900;M5060474522137;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Renato' Real Leather Vintage Flight Shoulder Bag;New;75.72;99.99;6;;INIT;yes;;;75.72;;;5060474522137;;DEFAULT
0005466500;M5056798442411;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Nevaria' Real Leather Shoulder Bag;New;79.99;140.00;50;;INIT;yes;;;79.99;;;5056798442411;;DEFAULT
0005465800;M5056798442343;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Azzurina' Real Leather Shoulder Bag;New;79.99;155.00;50;;INIT;yes;;;79.99;;;5056798442343;;DEFAULT
0005337406;M5056798412568;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Sigma' Real Leather Waistcoat;New;185.60;189.00;0;;INIT;no;;;185.60;;;5056798412568;Out of stock;DEFAULT
0005286800;M5056798413459;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather Messenger Bag with Front Buckle Pockets;New;94.92;120.00;1;;INIT;yes;;;94.92;;;5056798413459;;DEFAULT
0005140007;M5061049608690;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Elio' Ashwood Leather Mandarin Collar Biker Jacket;New;226.13;279.00;2;;INIT;yes;;;226.13;;;5061049608690;;DEFAULT
0004143803;M5061049602254;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Alberto' Mens Leather Biker Jacket;New;206.93;249.00;8;;INIT;yes;;;206.93;;;5061049602254;;DEFAULT
0004143810;M5061049602322;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Alberto' Mens Leather Biker Jacket;New;270.93;309.00;3;;INIT;yes;;;270.93;;;5061049602322;;DEFAULT
0004748603;M5056798427838;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Nancy' Real Leather Knee Length Belted Fashion Coat;New;148.27;369.00;0;;INIT;no;;;148.27;;;5056798427838;Out of stock;DEFAULT
0005287200;M5056798413497;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Executive Leather Laptop Bag with Buckle Pockets;New;124.79;189.00;1;;INIT;yes;;;124.79;;;5056798413497;;DEFAULT
0003427202;M5056798423465;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Lillian' Real Leather Biker Jacket;New;187.19;229.00;2;;INIT;yes;;;187.19;;;5056798423465;;DEFAULT
0004143809;M5061049602315;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Alberto' Mens Leather Biker Jacket;New;249.60;289.00;6;;INIT;yes;;;249.60;;;5061049602315;;DEFAULT
0005141504;M5061049608577;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Elio' Ashwood Leather Mandarin Collar Biker Jacket;New;226.13;279.00;2;;INIT;yes;;;226.13;;;5061049608577;;DEFAULT
0005140009;M5061049608713;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Elio' Ashwood Leather Mandarin Collar Biker Jacket;New;268.80;319.00;2;;INIT;yes;;;268.80;;;5061049608713;;DEFAULT
0005140003;M5061049608652;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Elio' Ashwood Leather Mandarin Collar Biker Jacket;New;226.13;279.00;2;;INIT;yes;;;226.13;;;5061049608652;;DEFAULT
0005140008;M5061049608706;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Elio' Ashwood Leather Mandarin Collar Biker Jacket;New;247.47;299.00;2;;INIT;yes;;;247.47;;;5061049608706;;DEFAULT
0004349907;M5061049602025;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Vincenzo' Mens Leather Biker Jacket;New;180.27;189.00;6;;INIT;yes;;;180.27;;;5061049602025;;DEFAULT
0005141503;M5061049608560;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Elio' Ashwood Leather Mandarin Collar Biker Jacket;New;226.13;279.00;2;;INIT;yes;;;226.13;;;5061049608560;;DEFAULT
0003213500;M5056798425612;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Medium Tote Bag;New;91.99;139.00;0;;INIT;no;;;91.99;;;5056798425612;Out of stock;DEFAULT
0004727905;M5056798426480;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Andrea' Leather Biker Jacket;New;145.98;189.00;3;;INIT;yes;;;145.98;;;5056798426480;;DEFAULT
0005148200;M5061042997272;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Genuine Leather Crossbody Bag;New;40.00;40.00;4;;INIT;yes;;;;;;5061042997272;;DEFAULT
0005348800;M5056798408851;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Commandeer' Real Leather Laptop Bag;New;139.99;199.00;101;;INIT;yes;;;139.99;;;5056798408851;;DEFAULT
0003720203;M5056798455305;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Cadmar' Leather Biker Jacket;New;185.60;225.00;1;;INIT;yes;;;185.60;;;5056798455305;;DEFAULT
0005294100;M5056798417204;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Velutto Eleganza' Zip Mid Section Real Leather Shoulder Bag;New;99.99;159.00;42;;INIT;yes;;;99.99;;;5056798417204;;DEFAULT
0005057900;M5061049608379;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Five CB' Real Leather Cross Body Bag;New;39.99;79.99;34;;INIT;yes;;;39.99;;;5061049608379;;DEFAULT
0005454100;M5056798444187;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather X Canvas Backpack;New;99.99;155.00;0;;INIT;no;;;99.99;;;5056798444187;Out of stock;DEFAULT
0004983405;M5061049602544;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Diego' Mens Leather Bomber Jacket;New;238.93;299.00;0;;INIT;no;;;238.93;;;5061049602544;Out of stock;DEFAULT
0005518802;M5056798453745;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Fons' Leather Slim Fit Biker Jacket;New;226.65;229.00;2;;INIT;yes;;;226.65;;;5056798453745;;DEFAULT
0005518806;M5056798453783;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Fons' Leather Slim Fit Biker Jacket;New;226.65;229.00;3;;INIT;yes;;;226.65;;;5056798453783;;DEFAULT
0004194000;M5056798428682;home-soft_furnishings;Soft Furnishings;Real Sheepskin Fluffy Cushion;New;66.67;74.95;1;;INIT;yes;;;66.67;;;5056798428682;;DEFAULT
0005518808;M5056798453806;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Fons' Leather Slim Fit Biker Jacket;New;226.65;249.00;2;;INIT;yes;;;226.65;;;5056798453806;;DEFAULT
0005518807;M5056798453790;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Fons' Leather Slim Fit Biker Jacket;New;226.65;229.00;2;;INIT;yes;;;226.65;;;5056798453790;;DEFAULT
0004281700;M5060999702618;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Fashion Medium Real Leather Cross Body Bag;New;79.99;99.98;0;;INIT;no;;;79.99;;;5060999702618;Out of stock;DEFAULT
0005114807;M5056798401401;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Brando' Classic Leather Bomber Jacket;New;199.47;269.00;0;;INIT;no;;;199.47;;;5056798401401;Out of stock;DEFAULT
0005111810;M5056798401166;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Brando' Classic Leather Bomber Jacket;New;263.47;329.00;0;;INIT;no;;;263.47;;;5056798401166;Out of stock;DEFAULT
0005111809;M5056798401159;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Brando' Classic Leather Bomber Jacket;New;242.13;309.00;0;;INIT;no;;;242.13;;;5056798401159;Out of stock;DEFAULT
0005111811;M5056798401173;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Brando' Classic Leather Bomber Jacket;New;284.80;349.00;0;;INIT;no;;;284.80;;;5056798401173;Out of stock;DEFAULT
0005131305;M5061049609642;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;226.13;289.00;0;;INIT;no;;;226.13;;;5061049609642;Out of stock;DEFAULT
0005161706;M5061049609741;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;226.13;289.00;0;;INIT;no;;;226.13;;;5061049609741;Out of stock;DEFAULT
0005161704;M5061049609727;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;226.13;289.00;0;;INIT;no;;;226.13;;;5061049609727;Out of stock;DEFAULT
0005161710;M5061049609789;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;290.13;349.00;0;;INIT;no;;;290.13;;;5061049609789;Out of stock;DEFAULT
0005129803;M5061049609536;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;226.13;289.00;0;;INIT;no;;;226.13;;;5061049609536;Out of stock;DEFAULT
0005168007;M5056798408134;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Hampton' Diamond Quilted Leather Gilet;New;152.79;169.00;0;;INIT;no;;;152.79;;;5056798408134;Out of stock;DEFAULT
0004499007;M5056798452847;men-footwear-mens_shoes;Mens Shoes;'Duke' Classic Suede Sheepskin Slippers;New;53.32;79.99;4;;INIT;yes;;;53.32;;;5056798452847;;DEFAULT
0005290600;M5056798413664;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Small Purse with RFID Protection;New;19.99;34.99;36;;INIT;yes;;;19.99;;;5056798413664;;DEFAULT
0004936004;M5061042990792;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Bronx' Real Leather Biker Jacket;New;185.60;239.00;8;;INIT;yes;;;185.60;;;5061042990792;;DEFAULT
0005198904;M5056798402583;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Becks' Real Leather Bomber Jacket;New;199.47;259.00;0;;INIT;no;;;199.47;;;5056798402583;Out of stock;DEFAULT
0005291300;M5056798414746;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Leather Holdall with Spacious Interior;New;151.47;220.00;6;;INIT;yes;;;151.47;;;5056798414746;;DEFAULT
0005109404;M5061049606672;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angelica' Real Leather Two Button Blazer;New;186.65;189.00;4;;INIT;yes;;;186.65;;;5061049606672;;DEFAULT
0004925900;M5061027911071;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Lussuria Venezia' Real Leather Flapover Backpack;New;93.32;139.00;52;;INIT;yes;;;93.32;;;5061027911071;;DEFAULT
0001868202;M5056798420068;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Chambery' Collarless Real Leather Jacket;New;139.99;189.00;8;;INIT;yes;;;139.99;;;5056798420068;;DEFAULT
0005143004;M5061049606191;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Casual Leather Jacket with Classic Collar;New;237.79;249.00;0;;INIT;no;;;237.79;;;5061049606191;Out of stock;DEFAULT
0005111803;M5056798401098;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Brando' Classic Leather Bomber Jacket;New;199.47;269.00;0;;INIT;no;;;199.47;;;5056798401098;Out of stock;DEFAULT
0005213907;M5056798404969;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Corina' Collarless Casual Leather Jacket;New;186.65;219.00;8;;INIT;yes;;;186.65;;;5056798404969;;DEFAULT
0005131303;M5061049609628;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;226.13;289.00;0;;INIT;no;;;226.13;;;5061049609628;Out of stock;DEFAULT
0005131311;M5061049609703;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;311.47;369.00;0;;INIT;no;;;311.47;;;5061049609703;Out of stock;DEFAULT
0005161708;M5061049609765;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Niccolo' Studded-Button Collar Men's Biker Jacket;New;247.47;309.00;0;;INIT;no;;;247.47;;;5061049609765;Out of stock;DEFAULT
0004861301;M5061027912238;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Francesca' Collarless Real Leather Fashion Jacket;New;198.12;249.00;3;;INIT;yes;;;198.12;;;5061027912238;;DEFAULT
0004976202;M5061049601165;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Chiara' Mandarin Collar Real Leather Biker Jacket;New;173.32;229.00;2;;INIT;yes;;;173.32;;;5061049601165;;DEFAULT
0004866105;M5061027912634;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Francesca' Collarless Real Leather Fashion Jacket;New;198.12;249.00;0;;INIT;no;;;198.12;;;5061027912634;Out of stock;DEFAULT
0005340403;M5056798422376;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Fia' Real Leather Biker Jacket Women Coat;New;133.32;199.00;0;;INIT;no;;;133.32;;;5056798422376;Out of stock;DEFAULT
0005545810;M5056798455466;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Cadmar' Leather Biker Jacket;New;249.60;285.00;1;;INIT;yes;;;249.60;;;5056798455466;;DEFAULT
0005547309;M5056798455558;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Hayden' Real Leather Fashion Biker Jacket;New;185.65;289.00;1;;INIT;yes;;;185.65;;;5056798455558;;DEFAULT
0005545811;M5056798455473;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Cadmar' Leather Biker Jacket;New;270.93;305.00;1;;INIT;yes;;;270.93;;;5056798455473;;DEFAULT
0003521102;M5056798412810;men-footwear-mens_shoes;Mens Shoes;Classic Suede Sheepskin Slippers;New;51.19;79.99;0;;INIT;no;;;51.19;;;5056798412810;Out of stock;DEFAULT
0005500808;M5056798452045;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;319.00;4;;INIT;yes;;;173.32;;;5056798452045;;DEFAULT
0005502302;M5056798452182;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;299.00;0;;INIT;no;;;173.32;;;5056798452182;Out of stock;DEFAULT
0005407605;M5056798444323;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Lightweight Real Leather Bomber Jacket;New;133.32;279.00;18;;INIT;yes;;;133.32;;;5056798444323;;DEFAULT
0005503806;M5056798452120;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;299.00;2;;INIT;yes;;;173.32;;;5056798452120;;DEFAULT
0005337403;M5056798412537;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Sigma' Real Leather Waistcoat;New;185.60;189.00;1;;INIT;yes;;;185.60;;;5056798412537;;DEFAULT
0005293800;M5056798417150;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Lucido Tesoro' Three Section Real Leather Bag;New;105.32;169.00;23;;INIT;yes;;;105.32;;;5056798417150;;DEFAULT
0003178400;M5060474522175;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Enrico' Real Leather Vintage Backpack;New;138.67;159.99;0;;INIT;no;;;138.67;;;5060474522175;Out of stock;DEFAULT
0005466000;M5056798442329;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Azzurina' Real Leather Shoulder Bag;New;79.99;155.00;72;;INIT;yes;;;79.99;;;5056798442329;;DEFAULT
0004673700;M5060999706913;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'Pilgrim' RFID Real Leather Gift Set;New;29.99;50.00;32;;INIT;yes;;;29.99;;;5060999706913;;DEFAULT
0005412103;M5056798444590;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Corina' Collarless Casual Leather Jacket;New;186.65;199.00;0;;INIT;no;;;186.65;;;5056798444590;Out of stock;DEFAULT
0005295800;M5056798417372;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Camilla' Real Leather Backpack;New;91.99;149.00;34;;INIT;yes;;;91.99;;;5056798417372;;DEFAULT
0005216304;M5056798405119;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Corina' Collarless Casual Leather Jacket;New;186.65;199.00;23;;INIT;yes;;;186.65;;;5056798405119;;DEFAULT
0005266803;M5056798410526;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;Casual Leather Jacket with Classic Collar;New;237.79;249.00;2;;INIT;yes;;;237.79;;;5056798410526;;DEFAULT
0004996910;M5061049602735;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Filippo' Mens Leather Cross Zip Biker Jacket;New;290.13;359.00;0;;INIT;no;;;290.13;;;5061049602735;Out of stock;DEFAULT
0005187700;M5056798428866;home-rugs;Rugs;Single Australian Sheepskin Rug;New;59.99;79.95;3;;INIT;yes;;;59.99;;;5056798428866;;DEFAULT
0003709403;M5056798401746;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Brooklyn' Short Leather Biker Jacket;New;113.12;199.99;5;;INIT;yes;;;113.12;;;5056798401746;;DEFAULT
0001709506;M5056798419796;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Liona' Collarless Leather Jacket;New;165.33;249.00;13;;INIT;yes;;;165.33;;;5056798419796;;DEFAULT
0005222007;M5056798406581;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Becks' Real Leather Bomber Jacket;New;199.47;259.00;0;;INIT;no;;;199.47;;;5056798406581;Out of stock;DEFAULT
0004934100;M5061027911545;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Borsa della Moda' Real Leather Saddle Crossbody Bag;New;53.32;79.00;58;;INIT;yes;;;53.32;;;5061027911545;;DEFAULT
0004791100;M5060999707422;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;'127' Real Leather Classic 8 Card Bilfold Wallet;New;31.99;44.99;1;;INIT;yes;;;31.99;;;5060999707422;;DEFAULT
0004288200;M5061042996688;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Arcobaleno' 12 Card RFID Protected Leather Purse;New;26.66;39.00;8;;INIT;yes;;;26.66;;;5061042996688;;DEFAULT
0004132400;M5056798425636;women-accessories-womens_bags_and_purses;Womens Bags & Purses;Real Leather Small Quilted Shoulder Chain Bag;New;65.32;99.00;4;;INIT;yes;;;65.32;;;5056798425636;;DEFAULT
0001369204;M5061042990617;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Edinburgh' Real Leather Bomber Jacket;New;199.99;229.00;10;;INIT;yes;;;199.99;;;5061042990617;;DEFAULT
0004309604;M5060999708009;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Celia' Leather Fashion Biker Jacket Women Coat;New;186.66;229.00;2;;INIT;yes;;;186.66;;;5060999708009;;DEFAULT
0004937507;M5061042990884;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Bronx' Real Leather Biker Jacket;New;185.60;239.00;3;;INIT;yes;;;185.60;;;5061042990884;;DEFAULT
0005065306;M5056798454674;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angel' Real Leather Three Button Blazer;New;199.00;199.00;2;;INIT;yes;;;;;;5056798454674;;DEFAULT
0005062901;M5056798456463;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angel' Real Leather Three Button Blazer;New;199.00;199.00;1;;INIT;yes;;;;;;5056798456463;;DEFAULT
0005064104;M5056798456593;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angel' Real Leather Three Button Blazer;New;199.00;199.00;1;;INIT;yes;;;;;;5056798456593;;DEFAULT
0005065304;M5056798454650;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angel' Real Leather Three Button Blazer;New;199.00;199.00;2;;INIT;yes;;;;;;5056798454650;;DEFAULT
0005064106;M5056798456616;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angel' Real Leather Three Button Blazer;New;199.00;199.00;1;;INIT;yes;;;;;;5056798456616;;DEFAULT
0005056000;M5061042994400;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Cuore di Cuoio' 3 Section Large Leather Handbag;New;133.32;140.00;3;;INIT;yes;;;133.32;;;5061042994400;;DEFAULT
0005283407;M5056798409155;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Becks' Real Leather Bomber Jacket;New;199.47;259.00;3;;INIT;yes;;;199.47;;;5056798409155;;DEFAULT
0005503804;M5056798452106;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;299.00;4;;INIT;yes;;;173.32;;;5056798452106;;DEFAULT
0005503803;M5056798452090;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;299.00;2;;INIT;yes;;;173.32;;;5056798452090;;DEFAULT
0005456510;M5056798447751;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Edinburgh' Real Leather Bomber Jacket;New;199.99;289.00;1;;INIT;yes;;;199.99;;;5056798447751;;DEFAULT
0005503807;M5056798452137;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;299.00;2;;INIT;yes;;;173.32;;;5056798452137;;DEFAULT
0005198907;M5056798402613;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Becks' Real Leather Bomber Jacket;New;199.47;259.00;0;;INIT;no;;;199.47;;;5056798402613;Out of stock;DEFAULT
0005220510;M5056798406710;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Becks' Real Leather Bomber Jacket;New;263.47;319.00;2;;INIT;yes;;;263.47;;;5056798406710;;DEFAULT
0001366408;M5061042990594;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Edinburgh' Real Leather Bomber Jacket;New;199.99;249.00;5;;INIT;yes;;;199.99;;;5061042990594;;DEFAULT
0005502307;M5056798452236;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;299.00;2;;INIT;yes;;;173.32;;;5056798452236;;DEFAULT
0001366406;M5061042990570;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Edinburgh' Real Leather Bomber Jacket;New;199.99;229.00;7;;INIT;yes;;;199.99;;;5061042990570;;DEFAULT
0005500802;M5056798451987;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;299.00;0;;INIT;no;;;173.32;;;5056798451987;Out of stock;DEFAULT
0005203900;M5061049608447;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Bliss' Leather Cross Body Bag with Adjustable Strap;New;39.99;74.99;72;;INIT;yes;;;39.99;;;5061049608447;;DEFAULT
0005547302;M5056798455480;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Hayden' Real Leather Fashion Biker Jacket;New;185.65;249.00;1;;INIT;yes;;;185.65;;;5056798455480;;DEFAULT
0005407608;M5056798444354;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Lightweight Real Leather Bomber Jacket;New;133.32;299.00;0;;INIT;no;;;133.32;;;5056798444354;Out of stock;DEFAULT
0005502306;M5056798452229;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;299.00;4;;INIT;yes;;;173.32;;;5056798452229;;DEFAULT
0005502305;M5056798452212;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;299.00;5;;INIT;yes;;;173.32;;;5056798452212;;DEFAULT
0005407602;M5056798444293;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Lightweight Real Leather Bomber Jacket;New;133.32;279.00;0;;INIT;no;;;133.32;;;5056798444293;Out of stock;DEFAULT
0005503810;M5056798452168;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Volare' Lightweight Real Leather Bomber Jacket;New;173.32;359.00;1;;INIT;yes;;;173.32;;;5056798452168;;DEFAULT
0004832000;M5060474524568;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather & Canvas Hanging Toiletry Bag;New;46.66;65.00;31;;INIT;yes;;;46.66;;;5060474524568;;DEFAULT
0005518805;M5056798453776;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Fons' Leather Slim Fit Biker Jacket;New;226.65;229.00;3;;INIT;yes;;;226.65;;;5056798453776;;DEFAULT
0005286200;M5056798413398;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Compact Real Leather Messenger Bag with Front Buckle Pocket;New;56.52;75.00;1;;INIT;yes;;;56.52;;;5056798413398;;DEFAULT
0003720211;M5056798455381;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Cadmar' Leather Biker Jacket;New;270.93;305.00;1;;INIT;yes;;;270.93;;;5056798455381;;DEFAULT
0003720210;M5056798455374;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Cadmar' Leather Biker Jacket;New;249.60;285.00;1;;INIT;yes;;;249.60;;;5056798455374;;DEFAULT
0003720204;M5056798455312;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Cadmar' Leather Biker Jacket;New;185.60;225.00;1;;INIT;yes;;;185.60;;;5056798455312;;DEFAULT
0001838206;M5056798420334;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Angela' Leather Blazer Jacket;New;111.99;189.00;3;;INIT;yes;;;111.99;;;5056798420334;;DEFAULT
0005454300;M5056798444170;men-accessories-mens_bags_and_wallets;Mens Bags & Wallets;Real Leather X Canvas Backpack;New;99.99;155.00;2;;INIT;yes;;;99.99;;;5056798444170;;DEFAULT
0005433400;M5056798415163;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Newport' Real Leather Multi-Pocket Shoulder Bag;New;59.99;130.00;95;;INIT;yes;;;59.99;;;5056798415163;;DEFAULT
0005297600;M5061027915413;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Galway' Elegant Real Leather Crossbody Bag;New;46.66;99.99;17;;INIT;yes;;;46.66;;;5061027915413;;DEFAULT
0005320605;M5056798419420;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;Real Leather Mandarin Collar Biker Jacket;New;185.60;239.00;8;;INIT;yes;;;185.60;;;5056798419420;;DEFAULT
0004958402;M5061027915352;women-footwear-womens_flats;Womens Flats;'Aussie' Real Sheepskin Wool Mule Slippers;New;46.66;79.99;34;;INIT;yes;;;46.66;;;5061027915352;;DEFAULT
0004807502;M5056798428248;women-clothing-womens_jackets_and_coats;Womens Jackets & Coats;'Victoria' Real Leather Slim Fit Fashion Biker Jacket;New;106.66;189.00;5;;INIT;yes;;;106.66;;;5056798428248;;DEFAULT
0004936007;M5061042990822;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Bronx' Real Leather Biker Jacket;New;185.60;239.00;1;;INIT;yes;;;185.60;;;5061042990822;;DEFAULT
0005294000;M5056798417181;women-accessories-womens_bags_and_purses;Womens Bags & Purses;'Velutto Eleganza' Zip Mid Section Real Leather Shoulder Bag;New;99.99;159.00;39;;INIT;yes;;;99.99;;;5056798417181;;DEFAULT
0005510403;M5056798453172;men-clothing-mens_jackets_and_coats;Mens Jackets & Coats;'Torino Classic' Real Leather Classic Bomber Jacket With Brando Collar;New;239.99;299.00;7;;INIT;yes;;;239.99;;;5056798453172;;DEFAULT
