Index,Image,Style,Colour,Offer SKU,SKURestockDate,StyleRestockDate,Cost Price,RRP,Sale Price,Stock,Q3 2024,Q4 2024,Q1 2025,Q2 2025,Total Sold
185,https://www.leathercompany.co.uk/images/products/1643389264-79865800.jpg,J-17,BLACK,0004283700,2025-01-01,2024-05-01,-,115.00,69.99,16.0,0,0,1,0,1
185,https://www.leathercompany.co.uk/images/products/1643389264-79865800.jpg,J-17,MANDARIN,0004283900,2025-06-01,2024-05-01,-,115.00,69.99,22.0,0,0,0,1,1
185,https://www.leathercompany.co.uk/images/products/1643389264-79865800.jpg,J-17,WOOD ROSE,0004283800,2024-05-01,2024-05-01,-,115.00,69.99,26.0,0,0,0,0,0
186,https://www.leathercompany.co.uk/images/products/1643373848-54203800.jpg,J-11,PEACH WHIP,0004281900,2024-08-01,2024-08-01,-,99.98,59.99,8.0,1,3,1,0,5
186,https://www.leathercompany.co.uk/images/products/1643373848-54203800.jpg,J-11,WINTER SKY,0004281800,2025-06-01,2024-08-01,-,99.98,59.99,12.0,0,1,0,1,2
186,https://www.leathercompany.co.uk/images/products/1643373848-54203800.jpg,J-11,WOOD ROSE,0004281700,2025-05-01,2024-08-01,-,99.98,59.99,0.0,0,0,0,1,1
187,https://www.leathercompany.co.uk/images/products/zoom/1710775236-87564900.jpg,ela 1766,GREY,0005078300,2024-04-01,2024-04-01,-,79.99,39.99,0.0,2,5,2,0,9
187,https://www.leathercompany.co.uk/images/products/zoom/1710775236-87564900.jpg,ela 1766,TAN,0005078400,2024-04-01,2024-04-01,-,79.99,39.99,0.0,6,0,0,0,6
188,https://www.leathercompany.co.uk/images/products/1573143460-63971200.jpg,ELA 1879,FUSHCIA MULTI,0003754200,2024-05-01,2024-05-01,-,69.00,34.99,18.0,2,2,2,4,10
188,https://www.leathercompany.co.uk/images/products/1573143460-63971200.jpg,ELA 1879,TAN MULTI,0003754000,2024-11-01,2024-05-01,-,69.00,34.99,11.0,1,3,4,1,9
189,https://www.leathercompany.co.uk/images/products/1654705739-42886800.jpg,S-14,GREEN,0004377200,2025-07-01,2024-05-01,-,135.00,83.99,1.0,1,4,2,0,7
189,https://www.leathercompany.co.uk/images/products/1654705739-42886800.jpg,S-14,NAVY,0004376100,2024-05-01,2024-05-01,-,135.00,83.99,5.0,1,3,4,0,8
189,https://www.leathercompany.co.uk/images/products/1654705739-42886800.jpg,S-14,TAN,0004375000,2024-09-01,2024-05-01,-,135.00,83.99,6.0,1,4,0,0,5
190,https://www.leathercompany.co.uk/images/products/1642599836-00087800.jpg,62262,BLACK,0004271600,2024-11-01,2024-11-01,-,99.00,39.99,9.0,0,13,6,4,23
191,https://www.leathercompany.co.uk/images/products/zoom/1727782489-98305400.jpg,limerick,BLACK,0005297000,2024-10-01,2024-10-01,-,99.99,34.99,22.0,0,10,7,1,18
191,https://www.leathercompany.co.uk/images/products/zoom/1727782489-98305400.jpg,limerick,avio blue,0005297100,2025-07-01,2024-10-01,-,99.99,34.99,35.0,0,2,3,0,5
192,https://www.leathercompany.co.uk/images/products/zoom/1740415998-45383700.jpg,swansea,BLACK,0005430400,2025-03-01,2025-03-01,6.95,100.00,31.99,190.0,0,0,2,6,8
192,https://www.leathercompany.co.uk/images/products/zoom/1740415998-45383700.jpg,swansea,BLUSH,0005430500,2025-07-01,2025-03-01,6.95,100.00,31.99,97.0,0,0,1,0,1
192,https://www.leathercompany.co.uk/images/products/zoom/1740415998-45383700.jpg,swansea,COGNAC,0005430600,2025-04-01,2025-03-01,6.95,100.00,31.99,96.0,0,0,0,3,3
192,https://www.leathercompany.co.uk/images/products/zoom/1740415998-45383700.jpg,swansea,FERN,0005430800,2025-03-01,2025-03-01,6.95,100.00,31.99,95.0,0,0,2,2,4
192,https://www.leathercompany.co.uk/images/products/zoom/1740415998-45383700.jpg,swansea,HOT PINK,0005430700,2025-05-01,2025-03-01,6.95,100.00,31.99,96.0,0,0,0,3,3
193,https://www.leathercompany.co.uk/images/products/zoom/1727881921-02725500.jpg,20-118,BRIDGE,0005310400,2024-10-01,2024-10-01,-,89.00,34.99,29.0,0,5,11,3,19
194,https://www.leathercompany.co.uk/images/products/zoom/1709569685-16656400.jpg,63386,BLUE,0005068000,2024-12-01,2024-11-01,-,129.00,39.99,4.0,0,1,3,3,7
194,https://www.leathercompany.co.uk/images/products/zoom/1709569685-16656400.jpg,63386,KHAKI,0005067800,2024-12-01,2024-11-01,-,129.00,39.99,6.0,0,1,2,1,4
194,https://www.leathercompany.co.uk/images/products/zoom/1709569685-16656400.jpg,63386,OFF WHITE,0005067700,2024-11-01,2024-11-01,-,129.00,39.99,1.0,0,3,2,2,7
194,https://www.leathercompany.co.uk/images/products/zoom/1709569685-16656400.jpg,63386,PINK,0005067900,2024-11-01,2024-11-01,-,129.00,39.99,5.0,0,1,2,2,5
195,https://www.leathercompany.co.uk/images/products/zoom/1710944247-94948700.jpg,63004,BLACK,0005078500,2024-04-01,2024-04-01,-,135.00,59.99,0.0,9,12,0,0,21
196,https://www.leathercompany.co.uk/images/products/1602692190-99312500.jpg,D-72,BLACK,0004415300,2024-11-01,2024-10-01,-,95.00,69.99,13.0,0,3,0,0,3
196,https://www.leathercompany.co.uk/images/products/1602692190-99312500.jpg,D-72,COGNAC,0004031200,2024-10-01,2024-10-01,-,95.00,69.99,1.0,0,6,1,0,7
196,https://www.leathercompany.co.uk/images/products/1602692190-99312500.jpg,D-72,DK BROWN,0004031600,2024-12-01,2024-10-01,-,95.00,69.99,9.0,0,1,1,0,2
196,https://www.leathercompany.co.uk/images/products/1602692190-99312500.jpg,D-72,DK GREY,0004031100,2025-02-01,2024-10-01,-,95.00,69.99,10.0,0,0,1,0,1
196,https://www.leathercompany.co.uk/images/products/1602692190-99312500.jpg,D-72,NAVY,0004031400,2025-08-01,2024-10-01,-,95.00,69.99,7.0,0,1,2,0,3
196,https://www.leathercompany.co.uk/images/products/1602692190-99312500.jpg,D-72,TAUPE,0004031300,2024-10-01,2024-10-01,-,95.00,69.99,11.0,0,2,1,0,3
197,https://www.leathercompany.co.uk/images/products/1573127790-92837500.jpg,62130,BLACK,0003225200,2024-11-01,2024-11-01,-,99.00,48.99,0.0,0,6,7,4,17
197,https://www.leathercompany.co.uk/images/products/1573127790-92837500.jpg,62130,PANNA COTTA,0003224600,2025-02-01,2024-11-01,-,99.00,48.99,0.0,0,0,1,3,4
198,https://www.leathercompany.co.uk/images/products/zoom/1682436092-91022300.jpg,z-75,BLACK,0004597800,2024-11-01,2024-11-01,-,70.00,52.5,3.0,0,5,3,1,9
198,https://www.leathercompany.co.uk/images/products/zoom/1682436092-91022300.jpg,z-75,TAN,0004598000,2024-11-01,2024-11-01,-,70.00,52.5,5.0,0,2,1,1,4
198,https://www.leathercompany.co.uk/images/products/zoom/1682436092-91022300.jpg,z-75,WINE,0004598100,2024-11-01,2024-11-01,-,70.00,52.5,3.0,0,1,2,4,7
199,https://www.leathercompany.co.uk/images/products/1553779601-87445000.jpg,ELA 1714,GREEN,0003544100,2024-11-01,2024-11-01,-,59.99,29.99,2.0,0,9,7,1,17
200,https://www.leathercompany.co.uk/images/products/1574160718-63773800.jpg,DOLLY,BLACK,0002034200,2024-10-01,2024-10-01,-,69.99,29.99,14.0,0,6,11,3,20
202,https://www.leathercompany.co.uk/images/products/zoom/1709652078-97722400.jpg,lb-6271,BLACK/SUEDE,0005068200,2024-06-01,2024-06-01,-,69.99,33.99,31.0,3,2,9,2,16
203,https://www.leathercompany.co.uk/images/products/zoom/1751035390-49184700.jpg,ash-32,2 tone tan,0005825600,2025-07-01,2025-07-01,-,49.99,24.99,149.0,0,0,0,0,0
203,https://www.leathercompany.co.uk/images/products/zoom/1751035390-49184700.jpg,ash-32,RASPBERRY,0005825500,2025-07-01,2025-07-01,-,49.99,24.99,148.0,0,0,0,0,0
203,https://www.leathercompany.co.uk/images/products/zoom/1751035390-49184700.jpg,ash-32,cotwold navy,0005825700,2025-07-01,2025-07-01,-,49.99,24.99,99.0,0,0,0,0,0
204,https://www.leathercompany.co.uk/images/products/zoom/1710774778-49899400.jpg,62623,BOTTLE GREEN,0005077600,2024-04-01,2024-04-01,-,99.99,50.0,0.0,1,0,0,0,1
204,https://www.leathercompany.co.uk/images/products/zoom/1710774778-49899400.jpg,62623,OLIVE/BURGANDY,0005077700,2025-05-01,2024-04-01,-,99.99,50.0,0.0,5,3,1,2,11
205,https://www.leathercompany.co.uk/images/products/1533564094-92036700.jpg,60252,BLACK,0003213200,2024-11-01,2024-11-01,-,139.00,68.99,0.0,0,2,0,0,2
205,https://www.leathercompany.co.uk/images/products/1533564094-92036700.jpg,60252,PANNA COTTA,0003213500,2024-11-01,2024-11-01,-,139.00,68.99,0.0,0,5,5,5,15
205,https://www.leathercompany.co.uk/images/products/1533564094-92036700.jpg,60252,TAN,0003213300,2024-11-01,2024-11-01,-,139.00,68.99,0.0,0,1,0,0,1
206,https://www.leathercompany.co.uk/images/products/1648034293-79328400.jpg,61648,BURGANDY,0004320300,2024-08-01,2024-08-01,-,120.00,74.99,0.0,2,6,0,0,8
207,https://www.leathercompany.co.uk/images/products/zoom/1713543517-34978900.jpg,g-17,BLACK,0005148500,2025-07-01,2024-12-01,-,70.00,52.5,4.0,0,2,5,0,7
207,https://www.leathercompany.co.uk/images/products/zoom/1713543517-34978900.jpg,g-17,BRANDY,0005148600,2025-07-01,2024-12-01,-,70.00,52.5,5.0,0,1,1,0,2
207,https://www.leathercompany.co.uk/images/products/zoom/1713543517-34978900.jpg,g-17,HONEY,0005148700,2025-06-01,2024-12-01,-,70.00,52.5,4.0,0,0,0,1,1
207,https://www.leathercompany.co.uk/images/products/zoom/1713543517-34978900.jpg,g-17,NAVY,0005148800,2024-12-01,2024-12-01,-,70.00,52.5,6.0,0,1,1,1,3
207,https://www.leathercompany.co.uk/images/products/zoom/1713543517-34978900.jpg,g-17,RED,0005148900,2025-01-01,2024-12-01,-,70.00,52.5,3.0,0,0,1,0,1
208,https://www.leathercompany.co.uk/images/products/1573059924-18362800.jpg,G26,BLACK,0003743100,2025-04-01,2024-10-01,-,89.99,67.49,2.0,0,0,0,2,2
208,https://www.leathercompany.co.uk/images/products/1573059924-18362800.jpg,G26,BRANDY,0003743300,2025-01-01,2024-10-01,-,89.99,67.49,4.0,0,0,2,0,2
208,https://www.leathercompany.co.uk/images/products/1573059924-18362800.jpg,G26,GREY,0004134200,2024-10-01,2024-10-01,-,89.99,67.49,4.0,0,1,0,0,1
208,https://www.leathercompany.co.uk/images/products/1573059924-18362800.jpg,G26,HONEY,0003743200,2024-12-01,2024-10-01,-,89.99,67.49,10.0,0,2,4,2,8
209,https://www.leathercompany.co.uk/images/products/zoom/1710776922-52680300.jpg,62832,MUSTARD/TAN,0005077300,2024-05-01,2024-05-01,-,139.00,59.99,0.0,0,0,0,0,0
209,https://www.leathercompany.co.uk/images/products/zoom/1710776922-52680300.jpg,62832,NAVY/TAN,0005077400,2024-05-01,2024-05-01,-,139.00,59.99,3.0,5,3,1,3,12
210,https://www.leathercompany.co.uk/images/products/1619526771-12892700.jpg,AW0020,BLACK,0004131300,2024-08-01,2024-08-01,-,120.00,44.99,0.0,1,10,0,0,11
210,https://www.leathercompany.co.uk/images/products/1619526771-12892700.jpg,AW0020,NUDE+S BROWN,0004131400,2024-08-01,2024-08-01,-,120.00,44.99,20.0,1,1,2,1,5
211,https://www.leathercompany.co.uk/images/products/zoom/1739980539-03254100.jpg,newport,BLACK,0005433000,2025-03-01,2025-03-01,10.95,130.00,44.99,188.0,0,0,1,2,3
211,https://www.leathercompany.co.uk/images/products/zoom/1739980539-03254100.jpg,newport,BLUSH,0005433100,2025-03-01,2025-03-01,10.95,130.00,44.99,92.0,0,0,1,2,3
211,https://www.leathercompany.co.uk/images/products/zoom/1739980539-03254100.jpg,newport,COGNAC,0005433200,2025-07-01,2025-03-01,10.95,130.00,44.99,97.0,0,0,0,0,0
211,https://www.leathercompany.co.uk/images/products/zoom/1739980539-03254100.jpg,newport,FERN,0005433300,2025-05-01,2025-03-01,10.95,130.00,44.99,96.0,0,0,0,3,3
211,https://www.leathercompany.co.uk/images/products/zoom/1739980539-03254100.jpg,newport,HOT PINK,0005433400,2025-04-01,2025-03-01,10.95,130.00,44.99,95.0,0,0,0,3,3
212,https://www.leathercompany.co.uk/images/products/zoom/1727876942-83694500.jpg,donegal,BLACK,0005309700,2024-10-01,2024-10-01,-,149.00,59.0,41.0,0,6,1,2,9
212,https://www.leathercompany.co.uk/images/products/zoom/1727876942-83694500.jpg,donegal,COGNAC,0005309800,2025-05-01,2024-10-01,-,149.00,59.0,39.0,0,2,0,4,6
213,https://www.leathercompany.co.uk/images/products/1643385244-25172400.jpg,J-15,BLACK,0004283200,2024-12-01,2023-12-01,-,79.99,54.99,23.0,0,1,1,1,3
213,https://www.leathercompany.co.uk/images/products/1643385244-25172400.jpg,J-15,MANDARIN,0004283300,2023-12-01,2023-12-01,-,79.99,54.99,26.0,0,0,0,0,0
213,https://www.leathercompany.co.uk/images/products/1643385244-25172400.jpg,J-15,PEACH WHIP,0004283400,2024-08-01,2023-12-01,-,79.99,54.99,27.0,1,0,0,0,1
214,https://www.leathercompany.co.uk/images/products/1598545983-07607100.jpg,M-68,BLACK,0003907800,2024-11-01,2024-11-01,-,59.99,33.99,14.0,0,7,8,1,16
215,https://www.leathercompany.co.uk/images/products/zoom/1701610589-69867700.jpg,bc4,BLACK,0004989200,2024-10-01,2024-10-01,-,119.00,59.99,0.0,0,5,0,0,5
215,https://www.leathercompany.co.uk/images/products/zoom/1701610589-69867700.jpg,bc4,BRANDY,0004989300,2024-11-01,2024-10-01,-,119.00,59.99,11.0,0,3,2,0,5
216,https://www.leathercompany.co.uk/images/products/zoom/1701610278-35734600.jpg,bc2,BLACK,0004989000,2024-12-01,2024-11-01,-,119.00,54.99,63.0,0,3,5,1,9
216,https://www.leathercompany.co.uk/images/products/zoom/1701610278-35734600.jpg,bc2,BRANDY,0004989100,2024-11-01,2024-11-01,-,119.00,54.99,45.0,0,4,2,0,6
217,https://www.leathercompany.co.uk/images/products/1533731484-81248800.jpg,ELA 1417,FUCHSIA,0003271100,2025-04-01,2025-04-01,-,70.00,26.24,0.0,0,0,0,14,14
218,https://www.leathercompany.co.uk/images/products/zoom/1708103876-63613000.jpg,d-90,BLACK,0005046200,2025-01-01,2025-01-01,-,55.00,41.25,3.0,0,0,2,1,3
218,https://www.leathercompany.co.uk/images/products/zoom/1708103876-63613000.jpg,d-90,BRANDY,0005046300,2025-04-01,2025-01-01,-,55.00,41.25,0.0,0,2,0,1,3
218,https://www.leathercompany.co.uk/images/products/zoom/1708103876-63613000.jpg,d-90,GREEN,0004594500,2025-04-01,2025-01-01,-,55.00,41.25,2.0,0,0,0,2,2
218,https://www.leathercompany.co.uk/images/products/zoom/1708103876-63613000.jpg,d-90,RED,0005046400,2025-06-01,2025-01-01,-,55.00,41.25,5.0,0,1,0,1,2
218,https://www.leathercompany.co.uk/images/products/zoom/1708103876-63613000.jpg,d-90,TAN,0004594300,2025-05-01,2025-01-01,-,55.00,41.25,1.0,0,2,0,3,5
219,https://www.leathercompany.co.uk/images/products/zoom/1731679946-27207300.jpg,mi-09,BLACK,0005308500,2025-06-01,2024-12-01,-,130.00,54.99,8.0,0,0,0,2,2
219,https://www.leathercompany.co.uk/images/products/zoom/1731679946-27207300.jpg,mi-09,NAVY,0005308600,2024-12-01,2024-12-01,-,130.00,54.99,2.0,0,6,1,2,9
220,https://www.leathercompany.co.uk/images/products/zoom/1679567155-27689100.jpg,mc 5,COGNAC/CROC,0004559600,2025-01-01,2024-09-01,-,89.00,44.99,18.0,0,0,2,0,2
220,https://www.leathercompany.co.uk/images/products/zoom/1679567155-27689100.jpg,mc 5,NAVY/CROC,0004559700,2024-09-01,2024-09-01,-,89.00,44.99,18.0,1,0,0,0,1
220,https://www.leathercompany.co.uk/images/products/zoom/1679567155-27689100.jpg,mc 5,brandy croc,0004559500,2024-11-01,2024-09-01,-,89.00,44.99,22.0,0,1,0,0,1
221,https://www.leathercompany.co.uk/images/products/zoom/1682437523-26719500.jpg,z-76,BLACK,0004598200,2025-01-01,2024-12-01,-,90.00,67.5,0.0,0,0,1,0,1
221,https://www.leathercompany.co.uk/images/products/zoom/1682437523-26719500.jpg,z-76,GREEN,0004598300,2025-06-01,2024-12-01,-,90.00,67.5,3.0,0,0,0,1,1
221,https://www.leathercompany.co.uk/images/products/zoom/1682437523-26719500.jpg,z-76,TAN,0004598400,2024-12-01,2024-12-01,-,90.00,67.5,1.0,0,2,1,4,7
221,https://www.leathercompany.co.uk/images/products/zoom/1682437523-26719500.jpg,z-76,WINE,0004598500,2024-12-01,2024-12-01,-,90.00,67.5,9.0,0,1,1,2,4
222,https://www.leathercompany.co.uk/images/products/zoom/1742919442-48764200.jpg,20-110L,BLACK,0005481200,2025-05-01,2025-05-01,-,80.00,24.99,494.0,0,0,0,5,5
222,https://www.leathercompany.co.uk/images/products/zoom/1742919442-48764200.jpg,20-110L,BRIDGE,0005481100,2025-05-01,2025-05-01,-,80.00,24.99,495.0,0,0,0,3,3
224,https://www.leathercompany.co.uk/images/products/1602851820-93480000.jpg,D-84,BLACK,0004415100,2024-12-01,2024-03-01,-,49.99,37.49,3.0,0,1,2,1,4
224,https://www.leathercompany.co.uk/images/products/1602851820-93480000.jpg,D-84,TURQUISE,0004415200,2024-11-01,2024-03-01,-,49.99,37.49,1.0,0,2,2,2,6
225,https://www.leathercompany.co.uk/images/products/1654789670-00015900.jpg,S-16,GREEN,0004378800,2025-04-01,2025-01-01,-,135.00,83.99,2.0,0,4,0,3,7
225,https://www.leathercompany.co.uk/images/products/1654789670-00015900.jpg,S-16,NAVY,0004378700,2025-02-01,2025-01-01,-,135.00,83.99,2.0,0,0,1,1,2
225,https://www.leathercompany.co.uk/images/products/1654789670-00015900.jpg,S-16,TAN,0004378600,2025-01-01,2025-01-01,-,135.00,83.99,12.0,0,0,1,0,1
226,https://www.leathercompany.co.uk/images/products/1654869902-98538700.jpg,S-13,GREEN,0004374900,2024-12-01,2024-12-01,-,105.00,54.99,6.0,0,1,2,0,3
226,https://www.leathercompany.co.uk/images/products/1654869902-98538700.jpg,S-13,NAVY,0004374800,2025-04-01,2024-12-01,-,105.00,54.99,2.0,0,1,0,2,3
226,https://www.leathercompany.co.uk/images/products/1654869902-98538700.jpg,S-13,TAN,0004374700,2025-08-01,2024-12-01,-,105.00,54.99,10.0,0,2,1,0,3
228,https://www.leathercompany.co.uk/images/products/1654864937-38795800.jpg,S-17,GREEN,0004379600,2024-10-01,2024-10-01,-,125.00,69.99,0.0,0,1,0,0,1
228,https://www.leathercompany.co.uk/images/products/1654864937-38795800.jpg,S-17,NAVY,0004379700,2024-11-01,2024-10-01,-,125.00,69.99,5.0,0,2,1,0,3
228,https://www.leathercompany.co.uk/images/products/1654864937-38795800.jpg,S-17,TAN,0004378900,2024-11-01,2024-10-01,-,125.00,69.99,7.0,0,3,1,0,4
229,https://www.leathercompany.co.uk/images/products/zoom/1740761280-68816000.jpg,64747,2 tone tan,0005441000,2025-06-01,2025-06-01,18.5,170.00,95.0,145.0,0,0,0,1,1
229,https://www.leathercompany.co.uk/images/products/zoom/1740761280-68816000.jpg,64747,BEIGE,0005441100,2025-07-01,2025-06-01,18.5,170.00,95.0,75.0,0,0,0,0,0
229,https://www.leathercompany.co.uk/images/products/zoom/1740761280-68816000.jpg,64747,BLACK,0005440900,2025-07-01,2025-06-01,18.5,170.00,95.0,149.0,0,0,0,0,0
229,https://www.leathercompany.co.uk/images/products/zoom/1740761280-68816000.jpg,64747,DENIM,0005441200,2025-07-01,2025-06-01,18.5,170.00,95.0,50.0,0,0,0,0,0
229,https://www.leathercompany.co.uk/images/products/zoom/1740761280-68816000.jpg,64747,SAGE,0005441300,2025-08-01,2025-06-01,18.5,170.00,95.0,48.0,0,0,0,1,1
229,https://www.leathercompany.co.uk/images/products/zoom/1740761280-68816000.jpg,64747,WOOD ROSE,0005441400,2025-07-01,2025-06-01,18.5,170.00,95.0,72.0,0,0,0,0,0
230,https://www.leathercompany.co.uk/images/products/1602688909-87799900.jpg,D-76,BLACK,0004416100,2024-10-01,2024-10-01,-,80.00,59.99,10.0,0,2,0,0,2
230,https://www.leathercompany.co.uk/images/products/1602688909-87799900.jpg,D-76,COGNAC,0004033600,2025-05-01,2024-10-01,-,80.00,59.99,7.0,0,0,1,2,3
230,https://www.leathercompany.co.uk/images/products/1602688909-87799900.jpg,D-76,DK BROWN,0004034300,2025-03-01,2024-10-01,-,80.00,59.99,10.0,0,0,1,1,2
230,https://www.leathercompany.co.uk/images/products/1602688909-87799900.jpg,D-76,RED,0004033900,2025-05-01,2024-10-01,-,80.00,59.99,9.0,0,0,0,1,1
230,https://www.leathercompany.co.uk/images/products/1602688909-87799900.jpg,D-76,TAUPE,0004033700,2025-04-01,2024-10-01,-,80.00,59.99,5.0,0,0,0,2,2
231,https://www.leathercompany.co.uk/images/products/1619445443-80512100.jpg,AW0022,BLACK,0004130500,2024-11-01,2024-11-01,-,120.00,59.99,3.0,0,2,1,0,3
231,https://www.leathercompany.co.uk/images/products/1619445443-80512100.jpg,AW0022,BURGANDY,0004130600,2025-07-01,2024-11-01,-,120.00,59.99,3.0,0,4,0,0,4
231,https://www.leathercompany.co.uk/images/products/1619445443-80512100.jpg,AW0022,GREEN,0004130700,2025-05-01,2024-11-01,-,120.00,59.99,8.0,0,1,0,1,2
232,https://www.leathercompany.co.uk/images/products/zoom/1704727796-47388000.jpg,62539,BLACK,0003745400,2024-11-01,2024-11-01,-,109.00,59.0,25.0,0,3,2,0,5
232,https://www.leathercompany.co.uk/images/products/zoom/1704727796-47388000.jpg,62539,BOTTLE GREEN,0003745500,2024-12-01,2024-11-01,-,109.00,59.0,5.0,0,1,1,0,2
232,https://www.leathercompany.co.uk/images/products/zoom/1704727796-47388000.jpg,62539,TAN,0003745600,2025-01-01,2024-11-01,-,109.00,59.0,9.0,0,0,2,0,2
232,https://www.leathercompany.co.uk/images/products/zoom/1704727796-47388000.jpg,62539,WHITE,0003745700,2024-11-01,2024-11-01,-,109.00,59.0,0.0,0,2,0,0,2
233,https://www.leathercompany.co.uk/images/products/zoom/1711039871-94303000.jpg,travel wallet,RED,0005077800,2025-06-01,2025-06-01,-,59.99,44.99,11.0,0,3,3,1,7
234,https://www.leathercompany.co.uk/images/products/1619523575-51924400.jpg,DOTTY,BLACK,0004131900,2024-11-01,2024-11-01,-,110.00,59.99,10.0,0,1,2,0,3
234,https://www.leathercompany.co.uk/images/products/1619523575-51924400.jpg,DOTTY,LT BLUE,0004132100,2024-12-01,2024-11-01,-,110.00,59.99,13.0,0,1,1,0,2
234,https://www.leathercompany.co.uk/images/products/1619523575-51924400.jpg,DOTTY,RED,0004132000,2024-11-01,2024-11-01,-,110.00,59.99,9.0,1,3,1,0,5
235,https://www.leathercompany.co.uk/images/products/zoom/1742906035-91468900.jpg,y-50,BEIGE,0005467900,2025-07-01,2025-03-01,-,50.00,37.5,3.0,0,0,0,0,0
235,https://www.leathercompany.co.uk/images/products/zoom/1742906035-91468900.jpg,y-50,BLACK,0005467800,2025-03-01,2025-03-01,-,50.00,37.5,2.0,0,0,1,1,2
235,https://www.leathercompany.co.uk/images/products/zoom/1742906035-91468900.jpg,y-50,NAVY,0005468300,2025-08-01,2025-03-01,-,50.00,37.5,4.0,0,0,0,0,0
235,https://www.leathercompany.co.uk/images/products/zoom/1742906035-91468900.jpg,y-50,ORANGE,0005468400,2025-06-01,2025-03-01,-,50.00,37.5,4.0,0,0,0,1,1
235,https://www.leathercompany.co.uk/images/products/zoom/1742906035-91468900.jpg,y-50,RASPBERRY,0005468500,2025-05-01,2025-03-01,-,50.00,37.5,1.0,0,0,0,1,1
236,https://www.leathercompany.co.uk/images/products/zoom/1702142293-29727800.jpg,6051280,BRIDGE,0004990900,2025-05-01,2025-05-01,-,129.00,59.0,72.0,0,5,1,2,8
237,https://www.leathercompany.co.uk/images/products/zoom/1741713078-33122600.jpg,32047,2 tone tan,0005450900,2025-04-01,2025-03-01,4.1,60.00,24.89,198.0,0,0,0,2,2
237,https://www.leathercompany.co.uk/images/products/zoom/1741713078-33122600.jpg,32047,BEIGE,0005451000,2025-08-01,2025-03-01,4.1,60.00,24.89,200.0,0,0,0,0,0
237,https://www.leathercompany.co.uk/images/products/zoom/1741713078-33122600.jpg,32047,BLACK,0005450800,2025-03-01,2025-03-01,4.1,60.00,24.89,197.0,0,0,1,1,2
237,https://www.leathercompany.co.uk/images/products/zoom/1741713078-33122600.jpg,32047,DENIM,0005451100,2025-05-01,2025-03-01,4.1,60.00,24.89,199.0,0,0,0,2,2
237,https://www.leathercompany.co.uk/images/products/zoom/1741713078-33122600.jpg,32047,SAGE,0005451200,2025-08-01,2025-03-01,4.1,60.00,24.89,198.0,0,0,0,0,0
237,https://www.leathercompany.co.uk/images/products/zoom/1741713078-33122600.jpg,32047,WOOD ROSE,0005451300,2025-04-01,2025-03-01,4.1,60.00,24.89,198.0,0,0,0,3,3
238,https://www.leathercompany.co.uk/images/products/zoom/1710928078-91016500.jpg,62237,BLACK,0003215400,2024-05-01,2024-05-01,-,109.00,50.0,0.0,5,0,0,0,5
239,https://www.leathercompany.co.uk/images/products/zoom/1742306574-08539000.jpg,64562,2 tone tan,0005465600,2025-06-01,2025-04-01,16.0,155.00,59.99,150.0,0,0,0,1,1
239,https://www.leathercompany.co.uk/images/products/zoom/1742306574-08539000.jpg,64562,BEIGE,0005465700,2025-04-01,2025-04-01,16.0,155.00,59.99,71.0,0,0,0,3,3
239,https://www.leathercompany.co.uk/images/products/zoom/1742306574-08539000.jpg,64562,WOOD ROSE,0005466000,2025-06-01,2025-04-01,16.0,155.00,59.99,72.0,0,0,0,3,3
240,https://www.leathercompany.co.uk/images/products/zoom/1750777369-61933200.jpg,anna,BLACK,0005823600,2025-07-01,2025-07-01,-,35.00,19.99,2992.0,0,0,0,0,0
240,https://www.leathercompany.co.uk/images/products/zoom/1750777369-61933200.jpg,anna,BROWN,0005823700,2025-07-01,2025-07-01,-,35.00,19.99,998.0,0,0,0,0,0
240,https://www.leathercompany.co.uk/images/products/zoom/1750777369-61933200.jpg,anna,COGNAC,0005823800,2025-07-01,2025-07-01,-,35.00,19.99,997.0,0,0,0,0,0
241,https://www.leathercompany.co.uk/images/products/zoom/1710854522-75965100.jpg,52752,TAN,0005078100,2024-04-01,2024-04-01,-,110.00,54.99,7.0,3,3,1,0,7
242,https://www.leathercompany.co.uk/images/products/zoom/1682430122-43562800.jpg,z-72,BLACK,0004596600,2024-11-01,2024-11-01,-,75.00,56.25,0.0,0,3,0,0,3
242,https://www.leathercompany.co.uk/images/products/zoom/1682430122-43562800.jpg,z-72,GREEN,0004596700,2024-11-01,2024-11-01,-,75.00,56.25,2.0,0,1,1,1,3
242,https://www.leathercompany.co.uk/images/products/zoom/1682430122-43562800.jpg,z-72,TAN,0004596800,2025-04-01,2024-11-01,-,75.00,56.25,2.0,0,0,0,1,1
242,https://www.leathercompany.co.uk/images/products/zoom/1682430122-43562800.jpg,z-72,WINE,0004596900,2025-06-01,2024-11-01,-,75.00,56.25,2.0,0,1,1,1,3
244,https://www.leathercompany.co.uk/images/products/1533645784-95178500.jpg,62239,BLACK,0003215700,2024-11-01,2024-11-01,-,119.00,54.99,2.0,0,5,3,0,8
244,https://www.leathercompany.co.uk/images/products/1533645784-95178500.jpg,62239,PANNA COTTA,0003215800,2025-05-01,2024-11-01,-,119.00,54.99,25.0,0,0,0,1,1
245,https://www.leathercompany.co.uk/images/products/1602681603-41390400.jpg,D-73,BLACK,0004415500,2024-12-01,2024-03-01,-,89.99,67.49,2.0,0,1,3,0,4
